second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
591.0,68,77,10,0.10526316,0.10526316,0.014436619,0.014436619,0.0150146484375,760,0.10526316,0.10526316,0,0,10,0,0
591.0,123,53,5,0.24210526,0.05263158,0.032863848,0.0068075117,0.007080078125,380,0.24210526,0.05263158,0,0,5,0,0
591.0,93,129,5,0.05263158,0.05263158,0.0058098594,0.0058098594,0.00604248046875,380,0.05263158,0.05263158,0,0,5,0,0
591.0,66,125,8,0.08421053,0.08421053,0.096948355,0.096948355,0.100830078125,608,0.08421053,0.08421053,0,0,8,0,0
591.0,112,64,22,0.23157895,0.23157895,0.21044602,0.21044602,0.2188720703125,1672,0.23157895,0.23157895,0,0,22,0,0
591.0,67,96,22,0.23157895,0.23157895,0.54419017,0.54419017,0.56597900390625,1672,0.23157895,0.23157895,0,0,22,0,0
591.0,123,90,18,0.24210526,0.18947369,0.032863848,0.026056338,0.027099609375,1368,0.24210526,0.18947369,0,0,18,0,0
591.0,92,59,2,0.021052632,0.021052632,0.0038732395,0.0038732395,0.0040283203125,152,0.021052632,0.021052632,0,0,2,0,0
592.0,92,59,16,0.17977528,0.17977528,0.3973267,0.3973267,0.4100341796875,1216,0.17648767,0.17648767,0,0,16,0,0
592.0,123,90,16,0.17977528,0.17977528,0.024130588,0.024130588,0.02490234375,1216,0.17648767,0.17648767,0,0,16,0,0
592.0,112,64,16,0.17977528,0.17977528,0.021469127,0.021469127,0.02215576171875,1216,0.17648767,0.17648767,0,0,16,0,0
592.0,67,96,16,0.17977528,0.17977528,0.2838893,0.2838893,0.29296875,1216,0.17648767,0.17648767,0,0,16,0,0
592.0,72,113,16,0.17977528,0.17977528,0.26064584,0.26064584,0.26898193359375,1216,0.17648767,0.17648767,0,0,16,0,0
592.0,81,131,6,0.06741573,0.06741573,0.008634966,0.008634966,0.0089111328125,582,0.08447025,0.08447025,6,0,0,38,0
592.0,64,125,3,0.033707865,0.033707865,0.0039034777,0.0039034777,0.0040283203125,228,0.033091437,0.033091437,0,0,3,0,0
593.0,92,59,18,0.16216215,0.16216215,0.039249808,0.039249808,0.03717041015625,1368,0.15302013,0.15302013,0,0,18,0,0
593.0,64,125,18,0.16216215,0.16216215,0.12767465,0.12767465,0.12091064453125,1368,0.15302013,0.15302013,0,0,18,0,0
593.0,123,90,4,0.036036037,0.036036037,0.114075795,0.114075795,0.1080322265625,304,0.034004476,0.034004476,0,0,4,0,0
593.0,81,131,13,0.117117114,0.21621622,0.11723382,0.2185486,0.11102294921875,1261,0.14105146,0.26040268,13,0,0,38,0
593.0,72,113,17,0.15315315,0.15315315,0.028422274,0.028422274,0.02691650390625,1292,0.14451902,0.14451902,0,0,17,0,0
593.0,82,51,17,0.15315315,0.15315315,0.3399072,0.3399072,0.3218994140625,1292,0.14451902,0.14451902,0,0,17,0,0
593.0,67,131,11,0.0990991,0.21621622,0.10131477,0.2185486,0.095947265625,1067,0.11935123,0.26040268,11,0,0,0,0
593.0,44,102,13,0.117117114,0.117117114,0.13212168,0.13212168,0.1251220703125,988,0.110514544,0.110514544,0,0,13,0,0
594.0,44,102,16,0.17204301,0.17204301,0.12014684,0.12014684,0.11785888671875,1216,0.16239317,0.16239317,0,0,16,0,0
594.0,81,131,8,0.086021505,0.21505377,0.21721005,0.28558984,0.21307373046875,776,0.10363248,0.25908118,8,0,0,38,0
594.0,72,113,5,0.05376344,0.05376344,0.1069562,0.1069562,0.10491943359375,380,0.050747864,0.050747864,0,0,5,0,0
594.0,92,59,2,0.021505376,0.021505376,0.0041065207,0.0041065207,0.0040283203125,152,0.020299146,0.020299146,0,0,2,0,0
594.0,64,125,15,0.16129032,0.16129032,0.1915132,0.1915132,0.1878662109375,1140,0.15224358,0.15224358,0,0,15,0,0
594.0,67,131,12,0.12903225,0.21505377,0.06837979,0.28558984,0.06707763671875,1164,0.15544872,0.25908118,12,0,0,0,0
594.0,82,51,15,0.16129032,0.16129032,0.19468641,0.19468641,0.19097900390625,1140,0.15224358,0.15224358,0,0,15,0,0
594.0,61,93,12,0.12903225,0.12903225,0.018417124,0.018417124,0.01806640625,912,0.12179487,0.12179487,0,0,12,0,0
594.0,84,98,8,0.086021505,0.086021505,0.078583874,0.078583874,0.07708740234375,608,0.081196584,0.081196584,0,0,8,0,0
595.0,67,131,7,0.072916664,0.072916664,0.10087193,0.10087193,0.117919921875,679,0.09122665,0.09122665,7,0,0,0,0
595.0,64,125,2,0.020833334,0.020833334,0.0017229677,0.0017229677,0.00201416015625,152,0.020421874,0.020421874,0,0,2,0,0
595.0,82,51,6,0.0625,0.0625,0.010181173,0.010181173,0.01190185546875,456,0.061265618,0.061265618,0,0,6,0,0
595.0,61,93,22,0.22916667,0.22916667,0.029133817,0.029133817,0.0340576171875,1672,0.22464061,0.22464061,0,0,22,0,0
595.0,44,102,9,0.17708333,0.09375,0.18138151,0.100924134,0.11798095703125,684,0.17358592,0.09189843,0,0,9,0,0
595.0,84,98,22,0.22916667,0.22916667,0.38061923,0.38061923,0.4449462890625,1672,0.22464061,0.22464061,0,0,22,0,0
595.0,119,75,20,0.20833333,0.29166666,0.29608938,0.37654674,0.34613037109375,1520,0.20421873,0.28590623,0,0,20,0,0
595.0,44,75,8,0.17708333,0.29166666,0.18138151,0.37654674,0.09405517578125,608,0.17358592,0.28590623,0,0,8,0,0
596.0,119,75,18,0.17142858,0.35238096,0.16865721,0.3569119,0.156005859375,1368,0.17142858,0.35238096,0,0,18,0,0
596.0,44,75,19,0.18095239,0.35238096,0.1882547,0.3569119,0.17413330078125,1444,0.18095239,0.35238096,0,0,19,0,0
596.0,61,93,4,0.03809524,0.03809524,0.00752227,0.00752227,0.0069580078125,304,0.03809524,0.03809524,0,0,4,0,0
596.0,84,98,8,0.07619048,0.07619048,0.2530518,0.2530518,0.23406982421875,608,0.07619048,0.07619048,0,0,8,0,0
596.0,74,123,18,0.17142858,0.20952381,0.027977565,0.14681624,0.02587890625,1368,0.17142858,0.20952381,0,0,18,0,0
596.0,99,126,13,0.123809524,0.123809524,0.018409766,0.018409766,0.01702880859375,988,0.123809524,0.123809524,0,0,13,0,0
596.0,43,60,12,0.114285715,0.114285715,0.19901022,0.19901022,0.18408203125,912,0.114285715,0.114285715,0,0,12,0,0
596.0,72,113,9,0.08571429,0.08571429,0.018277796,0.018277796,0.01690673828125,684,0.08571429,0.08571429,0,0,9,0,0
596.0,108,123,4,0.03809524,0.20952381,0.11883867,0.14681624,0.10992431640625,304,0.03809524,0.20952381,0,0,4,0,0
597.0,99,126,15,0.15957446,0.15957446,0.109135576,0.109135576,0.10302734375,1140,0.15957446,0.15957446,0,0,15,0,0
597.0,72,113,14,0.14893617,0.14893617,0.29979956,0.29979956,0.28302001953125,1064,0.14893617,0.14893617,0,0,14,0,0
597.0,44,75,11,0.11702128,0.11702128,0.21503846,0.21503846,0.2030029296875,836,0.11702128,0.11702128,0,0,11,0,0
597.0,74,123,14,0.14893617,0.29787233,0.024180513,0.3376867,0.0228271484375,1064,0.14893617,0.29787233,0,0,14,0,0
597.0,43,60,14,0.14893617,0.14893617,0.020236634,0.020236634,0.01910400390625,1064,0.14893617,0.14893617,0,0,14,0,0
597.0,108,123,14,0.14893617,0.29787233,0.3135062,0.3376867,0.29595947265625,1064,0.14893617,0.29787233,0,0,14,0,0
597.0,77,68,11,0.11702128,0.11702128,0.017068598,0.017068598,0.01611328125,836,0.11702128,0.11702128,0,0,11,0,0
597.0,53,96,1,0.010638298,0.010638298,0.0010344605,0.0010344605,0.0009765625,76,0.010638298,0.010638298,0,0,1,0,0
598.0,72,113,15,0.13274336,0.13274336,0.06553844,0.06553844,0.0631103515625,1140,0.13274336,0.13274336,0,0,15,0,0
598.0,44,102,13,0.11504425,0.24778761,0.061291754,0.3001838,0.05902099609375,988,0.11504425,0.24778761,0,0,13,0,0
598.0,77,68,22,0.19469027,0.19469027,0.13171072,0.13171072,0.1268310546875,1672,0.19469027,0.19469027,0,0,22,0,0
598.0,74,123,6,0.053097345,0.2300885,0.010521646,0.4144007,0.0101318359375,456,0.053097345,0.2300885,0,0,6,0,0
598.0,43,60,12,0.10619469,0.10619469,0.031121252,0.031121252,0.02996826171875,912,0.10619469,0.10619469,0,0,12,0,0
598.0,108,123,20,0.17699115,0.2300885,0.40387908,0.4144007,0.388916015625,1520,0.17699115,0.2300885,0,0,20,0,0
598.0,99,126,10,0.088495575,0.088495575,0.057045065,0.057045065,0.054931640625,760,0.088495575,0.088495575,0,0,10,0,0
598.0,52,102,15,0.13274336,0.24778761,0.23889206,0.3001838,0.23004150390625,1140,0.13274336,0.24778761,0,0,15,0,0
599.0,52,102,22,0.20183486,0.20183486,0.36488035,0.36488035,0.38897705078125,1672,0.19635937,0.19635937,0,0,22,0,0
599.0,58,64,22,0.20183486,0.20183486,0.20164892,0.20164892,0.2149658203125,1672,0.19635937,0.19635937,0,0,22,0,0
599.0,77,68,5,0.04587156,0.04587156,0.0065842206,0.0065842206,0.00701904296875,380,0.04462713,0.04462713,0,0,5,0,0
599.0,89,121,20,0.18348624,0.18348624,0.072254665,0.072254665,0.0770263671875,1520,0.17850852,0.17850852,0,0,20,0,0
599.0,53,90,19,0.17431192,0.17431192,0.23451276,0.23451276,0.25,1444,0.16958308,0.16958308,0,0,19,0,0
599.0,60,131,10,0.09174312,0.10091743,0.02616512,0.10780946,0.02789306640625,970,0.11391662,0.12530828,10,0,0,0,0
599.0,84,98,10,0.09174312,0.09174312,0.01230963,0.01230963,0.01312255859375,760,0.08925426,0.08925426,0,0,10,0,0
599.0,125,131,1,0.0091743115,0.10091743,0.081644334,0.10780946,0.0870361328125,97,0.011391662,0.12530828,1,0,0,0,0
600.0,89,121,16,0.14545454,0.14545454,0.027113035,0.027113035,0.0260009765625,1216,0.1375099,0.1375099,0,0,16,0,0
600.0,84,98,16,0.14545454,0.14545454,0.19800153,0.19800153,0.18988037109375,1216,0.1375099,0.1375099,0,0,16,0,0
600.0,52,102,1,0.009090909,0.009090909,0.0021003054,0.0021003054,0.00201416015625,76,0.008594369,0.008594369,0,0,1,0,0
600.0,60,131,12,0.10909091,0.2090909,0.060590632,0.079302445,0.05810546875,1164,0.13162954,0.25228995,12,0,0,0,0
600.0,58,64,15,0.13636364,0.13636364,0.022976069,0.022976069,0.02203369140625,1140,0.12891553,0.12891553,0,0,15,0,0
600.0,53,90,15,0.13636364,0.13636364,0.11468941,0.11468941,0.1099853515625,1140,0.12891553,0.12891553,0,0,15,0,0
600.0,125,131,11,0.1,0.2090909,0.018711813,0.079302445,0.0179443359375,1067,0.12066041,0.25228995,11,0,0,0,0
600.0,123,53,10,0.09090909,0.09090909,0.29722506,0.29722506,0.2850341796875,760,0.085943684,0.085943684,0,0,10,0,0
600.0,108,77,7,0.06363636,0.06363636,0.011392566,0.011392566,0.01092529296875,532,0.060160577,0.060160577,0,0,7,0,0
600.0,61,93,7,0.06363636,0.06363636,0.2471996,0.2471996,0.237060546875,532,0.060160577,0.060160577,0,0,7,0,0
601.0,125,131,14,0.13084112,0.19626169,0.34128582,0.35093534,0.35186767578125,1358,0.15840429,0.23760644,14,0,0,0,0
601.0,58,64,1,0.009345794,0.009345794,0.0019535874,0.0019535874,0.00201416015625,76,0.008865042,0.008865042,0,0,1,0,0
601.0,53,90,4,0.037383176,0.037383176,0.0077551506,0.0077551506,0.00799560546875,304,0.035460167,0.035460167,0,0,4,0,0
601.0,61,93,18,0.1682243,0.1682243,0.22880654,0.22880654,0.23590087890625,1368,0.15957074,0.15957074,0,0,18,0,0
601.0,60,131,7,0.06542056,0.19626169,0.009649538,0.35093534,0.00994873046875,679,0.079202145,0.23760644,7,0,0,0,0
601.0,89,121,2,0.018691588,0.018691588,0.0028415818,0.0028415818,0.0029296875,152,0.017730083,0.017730083,0,0,2,0,0
601.0,84,98,12,0.11214953,0.11214953,0.016575893,0.016575893,0.01708984375,912,0.1063805,0.1063805,0,0,12,0,0
601.0,123,53,17,0.1588785,0.1588785,0.17475729,0.17475729,0.18017578125,1292,0.15070571,0.15070571,0,0,17,0,0
601.0,101,56,1,0.009345794,0.009345794,0.0019535874,0.0019535874,0.00201416015625,76,0.008865042,0.008865042,0,0,1,0,0
601.0,90,94,11,0.10280374,0.10280374,0.18831399,0.18831399,0.19415283203125,836,0.09751546,0.09751546,0,0,11,0,0
601.0,67,96,10,0.093457945,0.093457945,0.0124319205,0.0124319205,0.0128173828125,760,0.08865041,0.08865041,0,0,10,0,0
601.0,44,102,10,0.093457945,0.093457945,0.013675112,0.013675112,0.01409912109375,760,0.08865041,0.08865041,0,0,10,0,0
602.0,67,96,20,0.18181819,0.18181819,0.2514044,0.2514044,0.24310302734375,1520,0.18045826,0.18045826,0,0,20,0,0
602.0,123,53,11,0.1,0.1,0.02064003,0.02064003,0.01995849609375,836,0.099252045,0.099252045,0,0,11,0,0
602.0,90,94,21,0.19090909,0.19090909,0.35346842,0.35346842,0.341796875,1596,0.18948118,0.18948118,0,0,21,0,0
602.0,125,131,3,0.027272727,0.027272727,0.004102758,0.004102758,0.00396728515625,291,0.03454826,0.03454826,3,0,0,0,0
602.0,44,102,21,0.19090909,0.19090909,0.13027835,0.13027835,0.1259765625,1596,0.18948118,0.18948118,0,0,21,0,0
602.0,61,93,13,0.11818182,0.11818182,0.09934987,0.09934987,0.0960693359375,988,0.11729787,0.11729787,0,0,13,0,0
602.0,66,125,16,0.14545454,0.14545454,0.13349745,0.13349745,0.12908935546875,1216,0.14436662,0.14436662,0,0,16,0,0
602.0,71,68,1,0.009090909,0.009090909,0.0020829388,0.0020829388,0.00201416015625,76,0.009022914,0.009022914,0,0,1,0,0
602.0,129,66,1,0.009090909,0.009090909,0.0010099098,0.0010099098,0.0009765625,76,0.009022914,0.009022914,0,0,1,0,0
602.0,74,123,3,0.027272727,0.027272727,0.0041658776,0.0041658776,0.0040283203125,228,0.02706874,0.02706874,0,0,3,0,0
603.0,67,96,7,0.06542056,0.06542056,0.11665551,0.11665551,0.11700439453125,532,0.06542056,0.06542056,0,0,7,0,0
603.0,74,123,23,0.21495327,0.21495327,0.41301042,0.41301042,0.41424560546875,1748,0.21495327,0.21495327,0,0,23,0,0
603.0,90,94,6,0.056074765,0.056074765,0.13947545,0.13947545,0.139892578125,456,0.056074765,0.056074765,0,0,6,0,0
603.0,44,102,7,0.06542056,0.06542056,0.012961723,0.012961723,0.01300048828125,532,0.06542056,0.06542056,0,0,7,0,0
603.0,66,125,22,0.20560747,0.20560747,0.09572202,0.09572202,0.09600830078125,1672,0.20560747,0.20560747,0,0,22,0,0
603.0,104,85,19,0.17757009,0.17757009,0.10369378,0.10369378,0.10400390625,1444,0.17757009,0.17757009,0,0,19,0,0
603.0,99,126,12,0.11214953,0.11214953,0.10259843,0.10259843,0.1029052734375,912,0.11214953,0.11214953,0,0,12,0,0
603.0,89,121,11,0.10280374,0.10280374,0.015882675,0.015882675,0.01593017578125,836,0.10280374,0.10280374,0,0,11,0,0
604.0,99,126,18,0.2195122,0.2195122,0.1733866,0.1733866,0.17218017578125,1368,0.2195122,0.2195122,0,0,18,0,0
604.0,104,85,18,0.2195122,0.2195122,0.20540872,0.20540872,0.2039794921875,1368,0.2195122,0.2195122,0,0,18,0,0
604.0,89,121,18,0.2195122,0.2195122,0.4955132,0.4955132,0.4920654296875,1368,0.2195122,0.2195122,0,0,18,0,0
604.0,74,123,12,0.14634146,0.14634146,0.055316534,0.055316534,0.054931640625,912,0.14634146,0.14634146,0,0,12,0,0
604.0,77,68,16,0.19512194,0.19512194,0.07037492,0.07037492,0.06988525390625,1216,0.19512194,0.19512194,0,0,16,0,0
605.0,99,126,8,0.07079646,0.07079646,0.011819614,0.011819614,0.01190185546875,608,0.07079646,0.07079646,0,0,8,0,0
605.0,77,68,9,0.07964602,0.07964602,0.015032125,0.015032125,0.01513671875,684,0.07964602,0.07964602,0,0,9,0,0
605.0,104,85,1,0.0088495575,0.0088495575,0.001030428,0.001030428,0.00103759765625,76,0.0088495575,0.0088495575,0,0,1,0,0
605.0,89,121,9,0.097345136,0.07964602,0.2739726,0.27100253,0.27288818359375,684,0.097345136,0.07964602,0,0,9,0,0
605.0,84,98,19,0.16814159,0.16814159,0.024790883,0.024790883,0.02496337890625,1444,0.16814159,0.16814159,0,0,19,0,0
605.0,53,90,18,0.15929204,0.20353982,0.13601649,0.14395684,0.136962890625,1368,0.15929204,0.20353982,0,0,18,0,0
605.0,43,60,15,0.13274336,0.13274336,0.20044854,0.20044854,0.20184326171875,1140,0.13274336,0.13274336,0,0,15,0,0
605.0,114,61,14,0.123893805,0.123893805,0.30997697,0.30997697,0.3121337890625,1064,0.123893805,0.123893805,0,0,14,0,0
605.0,60,66,12,0.10619469,0.10619469,0.016971754,0.016971754,0.01708984375,912,0.10619469,0.10619469,0,0,12,0,0
605.0,123,90,5,0.044247787,0.20353982,0.007940357,0.14395684,0.00799560546875,380,0.044247787,0.20353982,0,0,5,0,0
605.0,89,108,2,0.097345136,0.017699115,0.2739726,0.002970057,0.00299072265625,152,0.097345136,0.017699115,0,0,2,0,0
605.0,70,83,1,0.0088495575,0.0088495575,0.0020002425,0.0020002425,0.00201416015625,76,0.0088495575,0.0088495575,0,0,1,0,0
606.0,114,61,13,0.14942528,0.14942528,0.22277412,0.22277412,0.218994140625,988,0.14942528,0.14942528,0,0,13,0,0
606.0,89,108,13,0.14942528,0.14942528,0.4190364,0.4190364,0.41192626953125,988,0.14942528,0.14942528,0,0,13,0,0
606.0,70,83,13,0.14942528,0.14942528,0.064137585,0.064137585,0.06304931640625,988,0.14942528,0.14942528,0,0,13,0,0
606.0,123,90,12,0.13793103,0.27586207,0.015211722,0.033652056,0.01495361328125,912,0.13793103,0.27586207,0,0,12,0,0
606.0,53,90,12,0.13793103,0.27586207,0.018440332,0.033652056,0.01812744140625,912,0.13793103,0.27586207,0,0,12,0,0
606.0,84,98,12,0.13793103,0.13793103,0.13106917,0.13106917,0.12884521484375,912,0.13793103,0.13793103,0,0,12,0,0
606.0,43,60,12,0.13793103,0.13793103,0.12933068,0.12933068,0.12713623046875,912,0.13793103,0.13793103,0,0,12,0,0
607.0,70,83,19,0.14615385,0.14615385,0.02944424,0.02944424,0.029296875,1444,0.14615385,0.14615385,0,0,19,0,0
607.0,123,90,20,0.15384616,0.21538462,0.06207827,0.27910686,0.061767578125,1520,0.15384616,0.21538462,0,0,20,0,0
607.0,53,90,8,0.06153846,0.21538462,0.21702859,0.27910686,0.2159423828125,608,0.06153846,0.21538462,0,0,8,0,0
607.0,84,98,7,0.053846154,0.053846154,0.0071156914,0.0071156914,0.007080078125,532,0.053846154,0.053846154,0,0,7,0,0
607.0,43,60,11,0.08461539,0.08461539,0.019138755,0.019138755,0.01904296875,836,0.08461539,0.08461539,0,0,11,0,0
607.0,114,61,11,0.08461539,0.08461539,0.015090173,0.015090173,0.0150146484375,836,0.08461539,0.08461539,0,0,11,0,0
607.0,89,108,20,0.15384616,0.15384616,0.5967366,0.5967366,0.59375,1520,0.15384616,0.15384616,0,0,20,0,0
607.0,105,112,19,0.14615385,0.14615385,0.030119004,0.030119004,0.02996826171875,1444,0.14615385,0.14615385,0,0,19,0,0
607.0,92,59,10,0.07692308,0.07692308,0.013188566,0.013188566,0.01312255859375,760,0.07692308,0.07692308,0,0,10,0,0
607.0,93,102,5,0.03846154,0.03846154,0.010060116,0.010060116,0.010009765625,380,0.03846154,0.03846154,0,0,5,0,0
608.0,70,83,4,0.12,0.053333335,0.07868094,0.07104426,0.074951171875,304,0.1359173,0.05236865,0,0,4,0,0
608.0,123,90,1,0.10666667,0.013333334,0.17807348,0.0018513162,0.001953125,76,0.1047373,0.013092162,0,0,1,0,0
608.0,93,102,13,0.17333333,0.17333333,0.11767428,0.11767428,0.1241455078125,988,0.1701981,0.1701981,0,0,13,0,0
608.0,92,59,13,0.17333333,0.17333333,0.10986404,0.10986404,0.11590576171875,988,0.1701981,0.1701981,0,0,13,0,0
608.0,105,112,12,0.16,0.16,0.17072606,0.17072606,0.18011474609375,912,0.15710594,0.15710594,0,0,12,0,0
608.0,89,108,3,0.04,0.04,0.12045126,0.12045126,0.1270751953125,228,0.039276484,0.039276484,0,0,3,0,0
608.0,76,94,11,0.14666666,0.17333333,0.017008968,0.020769453,0.0179443359375,836,0.14401378,0.1701981,0,0,11,0,0
608.0,123,53,7,0.10666667,0.093333334,0.17807348,0.17622216,0.1859130859375,532,0.1047373,0.09164514,0,0,7,0,0
608.0,70,131,5,0.12,0.06666667,0.07868094,0.0076366793,0.008056640625,485,0.1359173,0.083548665,5,0,0,0,0
608.0,90,94,2,0.026666667,0.17333333,0.003760486,0.020769453,0.00396728515625,152,0.026184324,0.1701981,0,0,2,0,0
608.0,82,51,4,0.053333335,0.053333335,0.20376049,0.20376049,0.2149658203125,304,0.05236865,0.05236865,0,0,4,0,0
609.0,105,112,7,0.04964539,0.04964539,0.029707465,0.029707465,0.0279541015625,532,0.048227724,0.048227724,0,0,7,0,0
609.0,123,53,21,0.14893617,0.14893617,0.13699163,0.13699163,0.12890625,1596,0.14468317,0.14468317,0,0,21,0,0
609.0,82,51,21,0.14893617,0.14893617,0.23279497,0.23279497,0.21905517578125,1596,0.14468317,0.14468317,0,0,21,0,0
609.0,93,102,20,0.14184397,0.14184397,0.11779205,0.11779205,0.11083984375,1520,0.1377935,0.1377935,0,0,20,0,0
609.0,76,94,20,0.14184397,0.14184397,0.031912822,0.031912822,0.030029296875,1520,0.1377935,0.1377935,0,0,20,0,0
609.0,92,59,15,0.10638298,0.10638298,0.12544593,0.12544593,0.1180419921875,1140,0.10334512,0.10334512,0,0,15,0,0
609.0,70,131,15,0.10638298,0.10638298,0.20730363,0.20730363,0.195068359375,1455,0.13190101,0.13190101,15,0,0,0,0
609.0,119,75,20,0.14184397,0.14184397,0.11591101,0.11591101,0.10906982421875,1520,0.1377935,0.1377935,0,0,20,0,0
609.0,43,60,1,0.0070921984,0.0070921984,0.0011026788,0.0011026788,0.00103759765625,76,0.0068896743,0.0068896743,0,0,1,0,0
609.0,72,113,1,0.0070921984,0.0070921984,0.0010378154,0.0010378154,0.0009765625,76,0.0068896743,0.0068896743,0,0,1,0,0
610.0,119,75,14,0.13592233,0.13592233,0.018560693,0.018560693,0.0198974609375,1064,0.13271797,0.13271797,0,0,14,0,0
610.0,43,60,14,0.13592233,0.13592233,0.16442724,0.16442724,0.17626953125,1064,0.13271797,0.13271797,0,0,14,0,0
610.0,72,113,14,0.13592233,0.13592233,0.25091097,0.25091097,0.26898193359375,1064,0.13271797,0.13271797,0,0,14,0,0
610.0,70,131,9,0.08737864,0.08737864,0.05203826,0.05203826,0.0557861328125,873,0.1088936,0.1088936,9,0,0,0,0
610.0,76,94,6,0.058252428,0.058252428,0.055055797,0.055055797,0.05902099609375,456,0.056879133,0.056879133,0,0,6,0,0
610.0,123,53,10,0.097087376,0.097087376,0.13539056,0.13539056,0.1451416015625,760,0.09479855,0.09479855,0,0,10,0,0
610.0,82,51,13,0.1262136,0.1262136,0.018674562,0.018674562,0.02001953125,988,0.12323812,0.12323812,0,0,13,0,0
610.0,44,102,11,0.106796116,0.106796116,0.28552723,0.28552723,0.30609130859375,836,0.10427841,0.10427841,0,0,11,0,0
610.0,53,90,5,0.048543688,0.048543688,0.008312457,0.008312457,0.0089111328125,380,0.047399275,0.047399275,0,0,5,0,0
610.0,99,126,5,0.048543688,0.048543688,0.008369392,0.008369392,0.00897216796875,380,0.047399275,0.047399275,0,0,5,0,0
610.0,64,125,2,0.019417476,0.019417476,0.0027328627,0.0027328627,0.0029296875,152,0.01895971,0.01895971,0,0,2,0,0
611.0,53,90,20,0.16666667,0.16666667,0.22392291,0.22392291,0.21697998046875,1520,0.16666667,0.16666667,0,0,20,0,0
611.0,44,102,19,0.15833333,0.15833333,0.48072562,0.48072562,0.4658203125,1444,0.15833333,0.15833333,0,0,19,0,0
611.0,99,126,19,0.15833333,0.15833333,0.07558579,0.07558579,0.0732421875,1444,0.15833333,0.15833333,0,0,19,0,0
611.0,64,125,19,0.15833333,0.15833333,0.07016881,0.07016881,0.0679931640625,1444,0.15833333,0.15833333,0,0,19,0,0
611.0,119,75,5,0.041666668,0.041666668,0.0061728396,0.0061728396,0.0059814453125,380,0.041666668,0.041666668,0,0,5,0,0
611.0,43,60,19,0.15833333,0.15833333,0.08150668,0.08150668,0.0789794921875,1444,0.15833333,0.15833333,0,0,19,0,0
611.0,72,113,10,0.083333336,0.083333336,0.011337869,0.011337869,0.010986328125,760,0.083333336,0.083333336,0,0,10,0,0
611.0,71,68,9,0.075,0.075,0.050579492,0.050579492,0.04901123046875,684,0.075,0.075,0,0,9,0,0
612.0,44,102,3,0.14285715,0.14285715,0.13125798,0.13125798,0.156982421875,228,0.14285715,0.14285715,0,0,3,0,0
612.0,99,126,3,0.14285715,0.14285715,0.004184741,0.004184741,0.0050048828125,228,0.14285715,0.14285715,0,0,3,0,0
612.0,64,125,3,0.14285715,0.14285715,0.0033171726,0.0033171726,0.00396728515625,228,0.14285715,0.14285715,0,0,3,0,0
612.0,43,60,3,0.14285715,0.14285715,0.003368206,0.003368206,0.0040283203125,228,0.14285715,0.14285715,0,0,3,0,0
612.0,71,68,3,0.14285715,0.14285715,0.004184741,0.004184741,0.0050048828125,228,0.14285715,0.14285715,0,0,3,0,0
612.0,61,93,3,0.14285715,0.14285715,0.004184741,0.004184741,0.0050048828125,228,0.14285715,0.14285715,0,0,3,0,0
612.0,53,90,3,0.14285715,0.14285715,0.84950244,0.84950244,1.0159912109375,228,0.14285715,0.14285715,0,0,3,0,0
613.0,44,102,5,0.12844037,0.04587156,0.026395401,0.010058993,0.00811767578125,380,0.12651606,0.045184303,0,0,5,0,0
613.0,99,126,11,0.10091743,0.10091743,0.13137196,0.13137196,0.10601806640625,836,0.09940547,0.09940547,0,0,11,0,0
613.0,64,125,12,0.110091746,0.16513762,0.019739827,0.030706398,0.01593017578125,912,0.10844233,0.16266349,0,0,12,0,0
613.0,43,60,1,0.0091743115,0.0091743115,0.0012101043,0.0012101043,0.0009765625,76,0.00903686,0.00903686,0,0,1,0,0
613.0,71,68,17,0.1559633,0.1559633,0.26024806,0.26024806,0.21002197265625,1292,0.15362664,0.15362664,0,0,17,0,0
613.0,61,93,17,0.1559633,0.1559633,0.49939495,0.49939495,0.40301513671875,1292,0.15362664,0.15362664,0,0,17,0,0
613.0,53,90,10,0.09174312,0.2293578,0.016109515,0.03963092,0.01300048828125,760,0.090368606,0.22592153,0,0,10,0,0
613.0,121,90,15,0.13761468,0.2293578,0.023521403,0.03963092,0.01898193359375,1140,0.13555291,0.22592153,0,0,15,0,0
613.0,66,125,6,0.055045873,0.16513762,0.010966571,0.030706398,0.00885009765625,456,0.054221164,0.16266349,0,0,6,0,0
613.0,44,75,9,0.12844037,0.08256881,0.026395401,0.01633641,0.01318359375,684,0.12651606,0.081331745,0,0,9,0,0
613.0,48,131,6,0.055045873,0.055045873,0.011042203,0.011042203,0.0089111328125,582,0.06920333,0.06920333,6,0,0,0,0
614.0,44,75,10,0.22222222,0.22222222,0.053048916,0.053048916,0.0579833984375,760,0.2130642,0.2130642,0,0,10,0,0
614.0,121,90,5,0.11111111,0.11111111,0.0054165735,0.0054165735,0.00592041015625,380,0.1065321,0.1065321,0,0,5,0,0
614.0,71,68,9,0.2,0.2,0.042104088,0.042104088,0.0460205078125,684,0.19175778,0.19175778,0,0,9,0,0
614.0,61,93,9,0.2,0.2,0.6496538,0.6496538,0.7100830078125,684,0.19175778,0.19175778,0,0,9,0,0
